files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr,anomaly_score_zscore,is_anomaly_zscore,anomaly_score_percentile,is_anomaly_percentile_95,is_anomaly_percentile_99,is_anomaly_percentile_999,anomaly_score_combined,is_anomaly_combined,anomaly_score_robust,is_anomaly_robust,anomaly_score_final,is_anomaly_final
1,14,10533.0,0.1219097222222222,0,6,28,2,1,3992,5,268,87,2.0,True,True,5.092592592592593,13.814814814814817,0.1369326560356653,4482.62962962963,0.0,False,0.7423168012922048,False,0.0,False,False,False,0.2226950403876614,False,0.09995833457919617,True,0.21056878396785023,True
2,14,76.0,0.0008796296296296,0,6,28,2,1,3992,5,268,87,2.0,True,True,5.036363636363636,13.818181818181818,0.1344589646464646,4473.709090909091,0.0,False,0.7906077282474775,False,0.0,False,False,False,0.2371823184742432,False,0.09995105073226888,True,0.22263969474493658,True
1,14,8647.0,0.1000810185185185,0,8,28,2,1,6093,27,532,1152,2.0,True,True,5.0181818181818185,13.818181818181818,0.1290850168350168,4511.909090909091,0.0,False,0.6446957163440786,False,0.0,False,False,False,0.1934087149032236,False,0.03883993962115777,True,0.1708839139913091,True
2,14,1233.0,0.0142708333333333,0,8,28,2,1,6093,27,421,1818,4.0,True,True,4.964285714285714,13.821428571428571,0.127034763558201,4540.142857142857,0.0,False,0.7049399418928811,False,0.0,False,False,False,0.2114819825678643,False,0.03883291591162073,True,0.18594321445112547,True
5,14,8982.0,0.1039583333333333,0,11,28,2,1,4122,43,532,1152,2.0,True,True,4.982142857142857,13.821428571428571,0.1260325727513227,4504.946428571428,0.0,False,0.6086489940068225,False,0.0,False,False,False,0.1825946982020467,False,0.14994402702273182,True,0.18964825525738857,True
7,14,405.0,0.0046875,0,11,28,2,1,4122,43,532,1152,2.0,True,True,5.017543859649122,13.824561403508772,0.1239037118258609,4498.228070175439,0.0,False,0.6521881624401933,False,0.0,False,False,False,0.1956564487320579,False,0.26104836087025457,True,0.22830913082761195,True
4,14,945.0,0.0109375,0,11,28,2,1,2880,23,532,1152,2.0,True,True,5.0,13.827586206896552,0.1219560185185185,4470.327586206897,0.0,False,0.6304304878132584,False,0.0,False,False,False,0.1891291463439775,False,0.038819595083188434,True,0.1673125207241117,True
3,14,53.0,0.0006134259259259,0,11,28,2,1,4122,43,532,1152,2.0,True,True,4.966101694915254,13.830508474576272,0.1198993644067796,4464.423728813559,0.0,False,0.6585693710891676,False,0.0,False,False,False,0.1975708113267502,False,0.12214660666743524,True,0.1951789944391507,True
4,14,3913.0,0.0452893518518518,0,12,28,2,1,2880,23,532,1152,2.0,True,True,5.016949152542373,13.830508474576272,0.1191270401757689,4445.576271186441,0.0,False,0.605000828542786,False,0.0,False,False,False,0.1815002485628358,False,0.03881327333410192,True,0.16095352546922198,True
17,14,1744.0,0.0201851851851851,0,13,28,2,1,4122,43,532,1152,2.0,True,True,5.203389830508475,13.830508474576272,0.1188512241054613,4412.169491525424,0.0833333333333333,True,0.6372981192950422,False,0.0,False,False,False,0.2161894357885126,True,0.6777021622229908,True,0.3495834037128416,True
1,14,4310.0,0.0498842592592592,0,14,28,2,1,958,9,532,1152,2.0,True,True,5.133333333333334,13.833333333333334,0.117701774691358,4354.6,0.0,False,0.6907101861278098,False,0.0,False,False,False,0.2072130558383429,False,0.05547382897665162,True,0.18654600377611535,True
13,14,3051.0,0.0353125,0,15,28,2,1,3992,5,532,1152,2.0,True,True,5.262295081967213,13.836065573770492,0.1163511308439586,4348.655737704919,0.0277777777777777,True,0.6209216640700165,False,0.0,False,False,False,0.1946098325543382,True,0.5721345849806477,True,0.30520850670711047,True
32,14,4971.0,0.0575347222222222,0,16,28,2,1,4122,43,136,2114,2.0,True,True,5.693548387096774,13.838709677419354,0.1154024790919952,4345.0,0.2916666666666667,True,0.6893501750213701,False,0.0105263157894736,True,False,False,0.2985155788222005,True,0.6776844205400706,True,0.41730689450439523,True
4,14,1324.0,0.015324074074074,0,17,28,2,1,3992,5,268,87,2.0,True,True,5.666666666666667,13.841269841269842,0.1138139329805996,4339.396825396825,0.0,False,0.7083859040705298,False,0.0,False,False,False,0.2125157712211589,False,0.09990110435333886,True,0.20207175210596717,True
2,14,880.0,0.0101851851851851,0,17,28,2,1,5625,18,611,1029,2.0,True,True,5.609375,13.84375,0.1121947337962962,4359.484375,0.0,False,0.6510751361667987,False,0.0,False,False,False,0.1953225408500396,False,0.03878462790855364,True,0.17246494101883808,True
1,14,2826.0,0.0327083333333333,0,18,28,2,1,3992,5,712,3215,1.0,True,True,5.538461538461538,13.846153846153848,0.110971866096866,4353.830769230769,0.0,False,0.7266346138586274,False,0.0,False,False,False,0.2179903841575882,False,0.09989053877318059,True,0.20663128815795198,True
9,14,16439.0,0.1902662037037037,0,22,28,2,1,5625,18,611,1029,2.0,True,True,5.569230769230769,13.846153846153848,0.1082314814814814,4396.0615384615385,0.0,False,0.6801375481810416,False,0.0,False,False,False,0.2040412644543124,False,0.51182378516807,True,0.29799033333727787,True
1,14,5659.0,0.0654976851851851,0,0,1,3,2,5625,18,2,2,1.0,True,True,5.515625,13.859375,0.1095748336226851,4419.75,0.0,False,0.8058983083418059,False,0.001374859708193,True,False,False,0.242319436385819,False,0.07763971519529554,True,0.2212282208113236,True
1,14,16483.0,0.1907754629629629,0,4,1,3,2,4122,43,715,1024,2.0,True,True,5.446153846153846,13.861538461538462,0.110824074074074,4415.169230769231,0.0,False,0.6832458615890437,False,0.0006172839506172,True,False,False,0.20522067205696,False,0.3467870071531577,True,0.2576625381732046,True
3,14,432.0,0.005,0,4,1,3,2,4122,43,715,1024,2.0,True,True,5.409090909090909,13.863636363636363,0.1092206790123456,4410.727272727273,0.0,False,0.6989622051291822,False,0.0006172839506172,True,False,False,0.2099355751190015,False,0.12207494102097265,True,0.205413607525193,True
2,14,15324.0,0.1773611111111111,0,9,1,3,2,2880,23,532,1152,2.0,True,True,5.358208955223881,13.865671641791044,0.1102377003869541,4387.880597014925,0.0,False,0.5861198792647717,False,0.0006172839506172,True,False,False,0.1760828773596784,False,0.21963531668903946,True,0.2015931199761071,True
2,14,4550.0,0.052662037037037,0,10,1,3,2,6093,27,421,1818,4.0,True,True,5.373134328358209,13.865671641791044,0.1049828980099502,4394.865671641791,0.0,False,0.6245732039809684,False,0.0006172839506172,True,False,False,0.1876188747745374,False,0.03873720476524296,True,0.16598192317420715,True
1,14,30371.0,0.3515162037037037,0,18,1,3,2,5625,18,715,1024,2.0,True,True,4.890625,13.859375,0.1105146846064814,4441.1875,0.0725281546510596,True,0.7158256466814241,False,0.0006172839506172,True,False,False,0.236753053979992,True,0.7884153573113015,True,0.39434661064860066,True
2,14,281.0,0.0032523148148148,0,19,1,3,2,348,44,715,1024,2.0,True,True,4.846153846153846,13.861538461538462,0.1088644943019942,4378.215384615384,0.0,False,0.7730402573146882,False,0.0009637658269499,True,False,False,0.2322975835251864,False,0.13380048185746957,True,0.22695112624977692,True
1,11,10409.0,0.120474537037037,0,21,1,3,2,4122,43,928,4418,3.0,True,True,4.90625,13.8125,0.1095585575810185,4417.703125,0.0,False,0.7499436918018801,False,0.0011654932275052,True,False,False,0.2254493048315661,False,0.1841724910487573,True,0.23382041901953568,True
1,11,524.0,0.0060648148148148,0,22,1,3,2,4122,43,928,4418,3.0,True,True,4.846153846153846,13.76923076923077,0.1079663461538461,4413.153846153846,0.0,False,0.8098684900023678,False,0.0011654932275052,True,False,False,0.2434267442917124,False,0.184266095485472,True,0.24882501967883627,True
6,11,816.0,0.0094444444444444,0,22,1,3,2,4122,43,928,4418,3.0,True,True,4.863636363636363,13.727272727272728,0.10647359006734,4408.742424242424,0.0,False,0.7996175789100918,False,0.0011654932275052,True,False,False,0.2403514709640296,False,0.2676901967574377,True,0.2671183172237587,True
