files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr
6,87,53318.0,0.6171064814814815,0,10,5,7,4,6093,27,1217,4399,3.0,True,True,3.333333333333333,86.93333333333334,0.1656509773662551,4175.355555555556,0.34384144719340254,True
1,87,13296.0,0.1538888888888888,0,14,5,7,4,6093,27,1694,2342,2.0,True,True,3.395348837209302,86.93023255813954,0.1636347975882859,4209.744186046512,0.0,False
1,67,11528.0,0.1334259259259259,0,17,5,7,4,5625,18,2,2,1.0,True,True,3.395348837209302,86.46511627906976,0.1643900732127476,4273.581395348837,0.0,False
3,87,101501.0,1.1747800925925926,0,21,6,7,5,6093,27,1217,4399,3.0,True,True,3.525,86.425,0.1793579282407407,4289.525,0.9135319677219118,True
3,87,20576.0,0.2381481481481481,0,3,7,7,6,6093,27,164,812,2.0,True,True,3.5121951219512195,86.4390243902439,0.1807918360433604,4333.512195121952,0.0,False
2,87,25805.0,0.2986689814814814,0,10,7,7,6,6093,27,124,388,3.0,True,True,3.4,86.425,0.1762977430555555,4417.025,0.01854216546953976,True
10,87,15501.0,0.1794097222222222,0,14,7,7,6,375,39,124,388,3.0,True,True,3.5609756097560976,86.4390243902439,0.1763736449864498,4318.439024390244,0.0,False
1,87,53178.0,0.6154861111111111,0,5,8,7,0,5625,18,1,1,1.0,True,True,3.5,86.45238095238095,0.1868287037037036,4349.547619047619,0.34218616062191487,True
2,87,22876.0,0.2647685185185185,0,11,8,7,0,6093,27,1217,4399,3.0,True,True,3.4651162790697674,86.46511627906976,0.1886412575366063,4390.093023255814,0.0,False
3,87,4538.0,0.0525231481481481,0,12,8,7,0,6093,27,192,2578,3.0,True,True,3.4545454545454546,86.47727272727273,0.1855476641414141,4428.795454545455,0.0,False
4,87,6669.0,0.0771875,0,14,8,7,0,6093,27,1,4,4.0,True,True,3.4186046511627906,86.46511627906976,0.1629920327304048,4438.953488372093,0.0,False
8,87,13210.0,0.1528935185185185,0,18,8,7,0,6093,27,562,2573,3.0,True,True,3.581395348837209,86.46511627906976,0.1651345822566752,4449.837209302325,0.0,False
1,87,5327.0,0.0616550925925925,0,19,8,7,0,5625,18,35,30,1.0,True,True,3.142857142857143,86.45238095238095,0.1666798941798941,4457.642857142857,0.0,False
1,87,2276.0,0.0263425925925925,0,20,8,7,0,3992,5,712,3215,1.0,True,True,3.0930232558139537,86.46511627906976,0.1634162360034453,4446.813953488372,0.0,False
1,87,4284.0,0.0495833333333333,0,21,8,7,0,4122,43,1694,2342,2.0,True,True,3.0454545454545454,86.47727272727273,0.1608291245791245,4439.431818181818,0.0,False
7,87,10130.0,0.1172453703703703,0,0,9,7,1,6093,27,715,1024,2.0,True,True,3.0476190476190474,86.52380952380952,0.1681955467372133,4513.690476190476,0.0,False
1,87,36214.0,0.4191435185185185,0,10,9,7,1,3992,5,1694,2342,2.0,True,True,3.0476190476190474,86.52380952380952,0.1734140762786596,4540.166666666667,0.14161272205964945,True
7,87,14360.0,0.1662037037037037,0,14,9,7,1,3992,5,1694,2342,2.0,True,True,3.2439024390243905,86.51219512195122,0.1707788504968382,4642.731707317073,0.0,False
1,87,5280.0,0.0611111111111111,0,16,9,7,1,6093,27,1,1,1.0,True,True,3.3,86.5,0.1751163194444444,4606.475,0.0,False
1,87,1355.0,0.0156828703703703,0,16,9,7,1,5625,18,176,891,2.0,True,True,3.2439024390243905,86.51219512195122,0.1712276987353206,4631.317073170731,0.0,False
9,87,495.0,0.0057291666666666,0,16,9,7,1,4122,43,124,388,3.0,True,True,3.380952380952381,86.52380952380952,0.1672872574955908,4619.190476190476,0.0,False
2,87,3461.0,0.0400578703703703,0,17,9,7,1,3992,5,562,2573,3.0,True,True,3.380952380952381,86.52380952380952,0.1674148478835978,4569.166666666667,0.0,False
1,87,5736.0,0.0663888888888888,0,19,9,7,1,5625,18,176,891,2.0,True,True,3.3255813953488373,86.53488372093024,0.1650654069767441,4593.720930232558,0.0,False
2,87,18544.0,0.2146296296296296,0,0,10,7,2,6093,27,715,1024,2.0,True,True,3.3902439024390243,86.51219512195122,0.1738928410117434,4672.121951219512,0.0,False
1,87,2822.0,0.032662037037037,0,1,10,7,2,1461,58,715,1024,2.0,True,True,3.333333333333333,86.52380952380952,0.1705302028218694,4595.666666666667,0.0,False
2,87,8082.0,0.0935416666666666,0,3,10,7,2,3992,5,1,2,2.0,True,True,3.302325581395349,86.53488372093024,0.1687397717484926,4581.627906976744,0.0,False
1,87,25399.0,0.2939699074074074,0,10,10,7,2,3992,5,1694,2342,2.0,True,True,3.302325581395349,86.53488372093024,0.1664324935400516,4543.6511627906975,0.013741834412225505,True
1,87,4201.0,0.0486226851851851,0,11,10,7,2,958,9,137,541,2.0,True,True,3.25,86.54545454545455,0.1637549978956228,4462.159090909091,0.0,False
4,87,15427.0,0.1785532407407407,0,15,10,7,2,4122,43,649,861,2.0,True,True,3.4047619047619047,86.52380952380952,0.1669265321869488,4692.380952380952,0.0,False
4,87,517.0,0.0059837962962962,0,16,10,7,2,4122,43,649,861,2.0,True,True,3.4186046511627906,86.53488372093024,0.1631836778639104,4679.116279069767,0.0,False
1,87,5087.0,0.0588773148148148,0,17,10,7,2,5625,18,191,1542,2.0,True,True,3.363636363636364,86.54545454545455,0.1608130787037036,4700.613636363636,0.0,False
2,87,351.0,0.0040625,0,17,10,7,2,348,44,191,1542,2.0,True,True,3.333333333333333,86.55555555555556,0.157329732510288,4603.888888888889,0.0,False
1,87,4217.0,0.0488078703703703,0,18,10,7,2,6093,27,35,97,3.0,True,True,3.2666666666666666,86.55555555555556,0.155735853909465,4603.888888888889,0.0,False
2,87,5804.0,0.0671759259259259,0,20,10,7,2,3992,5,1217,4399,3.0,True,True,3.3488372093023258,86.53488372093024,0.1629247416020671,4545.511627906977,0.0,False
2,87,8433.0,0.0976041666666666,0,22,10,7,2,6093,27,18,119,2.0,True,True,3.051282051282051,86.48717948717949,0.1800186965811965,4703.179487179487,0.0,False
1,86,12300.0,0.1423611111111111,0,2,11,7,3,5625,18,1,1,1.0,True,True,2.72972972972973,86.43243243243244,0.1919438188188188,4766.8378378378375,0.0,False
6,87,34154.0,0.3953009259259259,0,11,11,7,3,6093,27,1217,4399,3.0,True,True,2.8157894736842106,86.44736842105263,0.1972953216374268,4801.736842105263,0.11725636250775917,True
11,87,0.0,0.0,0,11,11,7,3,6093,27,1217,4399,3.0,True,True,3.025641025641025,86.46153846153847,0.1922364672364672,4834.846153846154,0.0,False
2,87,1226.0,0.0141898148148148,0,11,11,7,3,6093,27,928,4418,3.0,True,True,3.0,86.475,0.1877853009259259,4866.3,0.0,False
6,87,14162.0,0.163912037037037,0,15,11,7,3,465,50,479,957,3.0,True,True,3.073170731707317,86.48780487804878,0.1872030261969286,4758.951219512195,0.0,False
1,87,488.0,0.0056481481481481,0,15,11,7,3,5625,18,176,891,2.0,True,True,3.023809523809524,86.5,0.182880291005291,4779.571428571428,0.0,False
3,87,10801.0,0.125011574074074,0,18,11,7,3,6093,27,715,1024,2.0,True,True,3.0232558139534884,86.51162790697674,0.1815345068906115,4810.116279069767,0.0,False
1,87,5470.0,0.0633101851851851,0,20,11,7,3,3992,5,712,3215,1.0,True,True,3.0232558139534884,86.51162790697674,0.1637594207579672,4807.093023255814,0.0,False
1,87,68.0,0.000787037037037,0,20,11,7,3,3992,5,712,3215,1.0,True,True,2.977272727272727,86.52272727272727,0.1600555029461279,4788.568181818182,0.0,False
1,87,624.0,0.0072222222222222,0,20,11,7,3,3992,5,712,3215,1.0,True,True,2.933333333333333,86.53333333333333,0.15665920781893,4770.866666666667,0.0,False
3,87,1103.0,0.0127662037037037,0,21,11,7,3,3992,5,712,3215,1.0,True,True,2.9347826086956523,86.54347826086956,0.1535310990338164,4753.934782608696,0.0,False
2,87,3262.0,0.0377546296296296,0,21,11,7,3,6093,27,715,1024,2.0,True,True,2.9148936170212765,86.55319148936171,0.1510677698975571,4782.425531914893,0.0,False
1,87,63903.0,0.7396180555555556,0,15,12,7,4,3992,5,1217,4399,3.0,True,True,2.847826086956522,86.54347826086956,0.1536697363123993,4708.260869565217,0.4689929354733825,True
16,87,9320.0,0.1078703703703703,0,18,12,7,4,6093,27,124,388,3.0,True,True,3.1739130434782608,86.97826086956522,0.1531141807568437,4718.434782608696,0.06944444444444445,True
2,87,10619.0,0.1229050925925926,0,21,12,7,4,6093,27,113,267,3.0,True,True,3.148936170212766,86.97872340425532,0.1524714342001575,4747.68085106383,0.0,False
6,87,51743.0,0.5988773148148148,0,11,13,7,5,6093,27,124,388,3.0,True,True,3.208333333333333,86.97916666666667,0.1617715567129629,4775.708333333333,0.325219473264166,True
2,87,11639.0,0.1347106481481481,0,14,13,7,5,6093,27,124,388,3.0,True,True,3.183673469387755,86.9795918367347,0.1612192932728647,4802.591836734694,0.0,False
14,87,66157.0,0.7657060185185185,0,9,14,7,6,375,39,124,388,3.0,True,True,3.4166666666666665,86.97916666666667,0.1510942322530864,4656.583333333333,0.5373097159410009,True
1,87,20039.0,0.2319328703703703,0,14,14,7,6,205,55,4,4,1.0,True,True,3.25531914893617,86.97872340425532,0.1490718577620173,4622.404255319149,0.0,False
1,87,18070.0,0.2091435185185185,0,19,14,7,6,5625,18,1,1,1.0,True,True,3.208333333333333,86.97916666666667,0.1503233506944444,4643.291666666667,0.0,False
1,87,51279.0,0.5935069444444444,0,10,15,7,0,5625,18,32,47,1.0,True,True,3.208333333333333,86.97916666666667,0.1498654513888888,4643.291666666667,0.3197333806272354,True
10,87,7773.0,0.0899652777777777,0,12,15,7,0,1461,58,1694,2342,2.0,True,True,3.375,86.97916666666667,0.1462237172067901,4546.791666666667,0.0,False
2,87,840.0,0.0097222222222222,0,12,15,7,0,3992,5,1694,2342,2.0,True,True,3.346938775510204,86.9795918367347,0.1434379724111866,4535.469387755102,0.0,False
5,87,59.0,0.0006828703703703,0,12,15,7,0,3992,5,1694,2342,2.0,True,True,3.38,86.98,0.1405828703703703,4524.6,0.0,False
11,86,3757.0,0.0434837962962963,0,13,15,7,0,6093,27,192,2578,3.0,True,True,3.54,86.96,0.1404020833333333,4524.6,0.0,False
3,87,14958.0,0.173125,0,17,15,7,0,5625,18,32,47,1.0,True,True,3.52,86.96,0.1423208333333333,4515.24,0.0,False
2,87,5625.0,0.0651041666666666,0,19,15,7,0,6093,27,124,388,3.0,True,True,3.4,86.96,0.1405650462962962,4515.24,0.0,False
1,87,1443.0,0.0167013888888888,0,19,15,7,0,5625,18,176,891,2.0,True,True,3.3529411764705883,86.96078431372548,0.1381363471314451,4537.0,0.0,False
2,87,841.0,0.0097337962962962,0,19,15,7,0,5625,18,192,321,1.0,True,True,3.326923076923077,86.96153846153847,0.1356670673076923,4557.923076923077,0.0,False
3,76,4247.0,0.0491550925925925,0,21,15,7,0,6093,27,2,5,2.5,True,True,3.411764705882353,86.74509803921569,0.137565586419753,4578.196078431372,0.0,False
2,85,601.0,0.0069560185185185,0,21,15,7,0,6093,27,113,267,3.0,True,True,3.3846153846153846,86.71153846153847,0.1350538639601139,4607.326923076923,0.0,False
2,87,2003.0,0.0231828703703703,0,21,15,7,0,6093,27,113,267,3.0,True,True,3.358490566037736,86.71698113207547,0.1329430904961565,4635.358490566037,0.0,False
1,87,13411.0,0.1552199074074074,0,1,16,7,1,6093,27,293,286,2.0,True,True,3.2884615384615383,86.71153846153847,0.1352764423076922,4645.2307692307695,0.0,False
1,87,32483.0,0.3759606481481481,0,10,16,7,1,3992,5,1694,2342,2.0,True,True,3.2452830188679247,86.71698113207547,0.1398176537386442,4632.905660377359,0.09749933492950254,True
12,87,31813.0,0.3682060185185185,0,19,16,7,1,2880,23,35,97,3.0,True,True,3.4468085106382977,86.68085106382979,0.1490260539795114,4574.106382978724,0.10346649522627177,True
2,87,3715.0,0.0429976851851851,0,20,16,7,1,5625,18,192,321,1.0,True,True,3.4166666666666665,86.6875,0.1468171296296296,4596.0,0.0,False
1,87,1847.0,0.0213773148148148,0,20,16,7,1,4122,43,293,286,2.0,True,True,3.36734693877551,86.6938775510204,0.1442571334089191,4586.326530612245,0.0,False
2,80,4053.0,0.0469097222222222,0,21,16,7,1,6093,27,2,5,2.5,True,True,3.34,86.56,0.1423101851851851,4616.46,0.0,False
6,87,8826.0,0.1021527777777777,0,0,17,7,2,5625,18,192,321,1.0,True,True,3.42,86.56,0.1400606481481481,4607.1,0.0,False
2,87,40441.0,0.4680671296296296,0,11,17,7,2,6093,27,1,2,2.0,True,True,3.574468085106383,86.53191489361703,0.1489851753349093,4809.468085106383,0.19159055304306702,True
1,87,11352.0,0.1313888888888889,0,14,17,7,2,5625,18,1,1,1.0,True,True,3.520833333333333,86.54166666666667,0.1486185860339506,4826.458333333333,0.0,False
1,87,7278.0,0.0842361111111111,0,16,17,7,2,5625,18,1694,2342,2.0,True,True,3.4468085106382977,86.53191489361703,0.1496466213553979,4873.425531914893,0.0,False
1,87,14957.0,0.1731134259259259,0,20,17,7,2,5625,18,479,957,3.0,True,True,3.5681818181818183,86.5,0.1597177504208754,4968.590909090909,0.0,False
2,87,1001.0,0.0115856481481481,0,21,17,7,2,348,44,479,957,3.0,True,True,3.533333333333333,86.5111111111111,0.1564259259259259,4865.911111111112,0.0,False
7,86,0.0,0.0,0,21,17,7,2,4122,43,164,812,2.0,True,True,3.608695652173913,86.5,0.1530253623188405,4849.739130434783,0.0,False
34,87,12774.0,0.1478472222222222,0,0,18,7,3,3992,5,964,2657,1.0,True,True,4.304347826086956,86.5,0.1541176026570048,4804.065217391304,0.3194444444444444,True
4,87,57187.0,0.661886574074074,0,16,18,7,3,6093,27,164,812,2.0,True,True,4.2682926829268295,86.46341463414635,0.1714605916892502,4806.975609756098,0.3895864739440158,True
1,87,4108.0,0.0475462962962962,0,17,18,7,3,5625,18,1,1,1.0,True,True,4.190476190476191,86.47619047619048,0.1685102513227513,4826.452380952381,0.0,False
1,87,1369.0,0.0158449074074074,0,18,18,7,3,5625,18,1,1,1.0,True,True,4.116279069767442,86.48837209302326,0.1649598944875107,4845.023255813953,0.0,False
1,87,6711.0,0.0776736111111111,0,20,18,7,3,4122,43,1217,4399,3.0,True,True,4.0,86.5,0.1601349431818181,4723.318181818182,0.0,False
8,87,0.0,0.0,0,20,18,7,3,2880,23,1217,4399,3.0,True,True,4.088888888888889,86.5111111111111,0.1565763888888888,4682.355555555556,0.0,False
1,87,0.0,0.0,0,20,18,7,3,1461,58,1217,4399,3.0,True,True,4.069767441860465,86.48837209302326,0.1620526485788113,4737.302325581395,0.0,False
11,87,1.0,1.1574074074074072e-05,0,20,18,7,3,4122,43,1217,4399,3.0,True,True,4.239130434782608,86.52173913043478,0.153172805958132,4670.173913043478,0.0,False
10,87,0.0,0.0,0,20,18,7,3,2880,23,1217,4399,3.0,True,True,4.361702127659575,86.53191489361703,0.1499138100866824,4632.085106382979,0.0,False
4,87,0.0,0.0,0,20,18,7,3,2880,23,1217,4399,3.0,True,True,4.354166666666667,86.54166666666667,0.1467906057098765,4595.583333333333,0.0,False
1,87,1693.0,0.0195949074074074,0,20,18,7,3,4122,43,1694,2342,2.0,True,True,4.425531914893617,86.53191489361703,0.1489669523246651,4611.191489361702,0.0,False
1,87,7.0,8.101851851851852e-05,0,20,18,7,3,958,9,1694,2342,2.0,True,True,4.354166666666667,86.54166666666667,0.145865162037037,4535.083333333333,0.0,False
2,87,876.0,0.0101388888888888,0,20,18,7,3,2880,23,1,2,2.0,True,True,4.375,86.54166666666667,0.1459259259259259,4511.916666666667,0.0,False
1,87,4592.0,0.0531481481481481,0,22,18,7,3,375,39,715,1024,2.0,True,True,4.382978723404255,86.53191489361703,0.1490866331757289,4401.31914893617,0.0,False
3,86,8977.0,0.1039004629629629,0,0,19,7,4,3992,5,8,14,1.0,True,True,4.354166666666667,86.52083333333333,0.1481452546296296,4392.791666666667,0.0,False
2,87,9930.0,0.1149305555555555,0,3,19,7,4,6093,27,164,812,2.0,True,True,4.306122448979592,86.53061224489795,0.1474674036281179,4427.489795918367,0.0,False
2,87,8988.0,0.1040277777777777,0,5,19,7,4,6093,27,164,812,2.0,True,True,4.26,86.54,0.146598611111111,4460.8,0.0,False
1,87,300.0,0.0034722222222222,0,5,19,7,4,6093,27,164,812,2.0,True,True,4.196078431372549,86.54901960784314,0.143792211328976,4492.803921568628,0.0,False
4,87,5988.0,0.0693055555555555,0,7,19,7,4,375,39,649,861,2.0,False,True,4.1923076923076925,86.5576923076923,0.1423597756410256,4413.615384615385,0.0,False
1,87,6923.0,0.0801273148148148,0,9,19,7,4,4122,43,649,861,2.0,True,True,4.132075471698113,86.56603773584905,0.1411855782669461,4408.11320754717,0.0,False
1,87,3916.0,0.045324074074074,0,10,19,7,4,958,9,1694,2342,2.0,True,True,4.074074074074074,86.57407407407408,0.1394103652263374,4344.222222222223,0.0,False
5,87,11206.0,0.129699074074074,0,13,19,7,4,375,39,649,861,2.0,True,True,4.090909090909091,86.58181818181818,0.1392337962962962,4272.054545454545,0.0,False
3,78,1940.0,0.0224537037037037,0,14,19,7,4,2880,23,164,812,2.0,True,True,4.071428571428571,86.42857142857143,0.1371484375,4247.196428571428,0.0,False
3,87,2765.0,0.0320023148148148,0,15,19,7,4,6093,27,164,812,2.0,True,True,4.052631578947368,86.43859649122807,0.1353037686809616,4279.578947368421,0.0,False
2,87,6288.0,0.0727777777777777,0,16,19,7,4,6093,27,124,388,3.0,True,True,4.0701754385964914,86.43859649122807,0.1236048164392462,4316.438596491228,0.0,False
1,87,1988.0,0.0230092592592592,0,17,19,7,4,6093,27,113,267,3.0,True,True,4.017241379310345,86.44827586206897,0.1218704102809706,4347.068965517241,0.0,False
1,86,6701.0,0.0775578703703703,0,19,19,7,4,958,9,293,286,2.0,True,True,3.7586206896551726,86.43103448275862,0.1213477809706257,4258.5344827586205,0.0,False
18,87,4271.0,0.0494328703703703,0,20,19,7,4,4122,43,258,1274,2.0,True,True,4.0,86.44067796610169,0.1201288841807909,4256.220338983051,0.09722222222222222,True
8,86,3361.0,0.0389004629629629,0,21,19,7,4,4122,43,416,1165,3.0,True,True,4.101694915254237,86.42372881355932,0.1187050768989328,4222.813559322034,0.0,False
7,86,330.0,0.0038194444444444,0,21,19,7,4,6093,27,416,1165,3.0,True,True,4.15,86.41666666666667,0.1167903163580246,4253.983333333334,0.0,False
8,87,47377.0,0.5483449074074074,0,10,20,7,5,375,39,124,388,3.0,True,True,4.213114754098361,86.42622950819673,0.1238649817850637,4190.393442622951,0.2735981791847714,True
1,87,1364.0,0.015787037037037,0,10,20,7,5,6093,27,164,812,2.0,True,True,4.161290322580645,86.43548387096774,0.1221217891278375,4221.080645161291,0.0,False
4,87,23777.0,0.2751967592592592,0,17,20,7,5,6093,27,1694,2342,2.0,True,True,4.163934426229508,86.42622950819673,0.1166091757741347,4190.393442622951,0.0,False
82,87,527.0,0.006099537037037,0,17,20,7,5,4122,43,1694,2342,2.0,True,True,5.419354838709677,86.43548387096774,0.114826762246117,4189.290322580645,0.9861111111111112,True
11,87,8539.0,0.0988310185185185,0,20,20,7,5,4122,43,1694,2342,2.0,True,True,5.507936507936508,86.44444444444444,0.1145728615520282,4188.222222222223,0.0,False
6,87,52897.0,0.6122337962962963,0,10,21,7,6,6093,27,164,812,2.0,True,True,5.380952380952381,86.44444444444444,0.1121367945326278,4278.984126984127,0.3388637640034288,True
2,87,328.0,0.0037962962962962,0,10,21,7,6,6093,27,164,812,2.0,True,True,5.328125,86.453125,0.1104439742476851,4307.328125,0.0,False
3,87,11019.0,0.1275347222222222,0,13,21,7,6,6093,27,164,812,2.0,True,True,5.292307692307692,86.46153846153847,0.1107069088319088,4334.8,0.0,False
1,87,69104.0,0.7998148148148149,0,9,22,7,0,4122,43,1217,4399,3.0,True,True,5.359375,86.453125,0.1180419921874999,4375.84375,0.5304868316041501,True
1,87,21341.0,0.2470023148148148,0,15,22,7,0,3992,5,1023,3102,2.0,True,True,5.25,86.43333333333334,0.117738811728395,4381.383333333333,0.0,False
1,87,709.0,0.0082060185185185,0,15,22,7,0,1461,58,1023,3102,2.0,True,True,5.180327868852459,86.44262295081967,0.1159431921675774,4333.508196721312,0.0,False
3,86,3064.0,0.0354629629629629,0,16,22,7,0,5625,18,192,321,1.0,True,True,5.145161290322581,86.43548387096774,0.1146451239545997,4354.33870967742,0.0,False
3,87,4865.0,0.0563078703703703,0,17,22,7,0,2880,23,35,97,3.0,True,True,5.111111111111111,86.44444444444444,0.1137191358024691,4330.936507936508,0.0,False
3,86,2099.0,0.0242939814814814,0,17,22,7,0,6093,27,562,2573,3.0,True,True,5.111111111111111,86.42857142857143,0.1113567386831275,4338.36507936508,0.0,False
1,87,3056.0,0.0353703703703703,0,18,22,7,0,6093,27,928,4418,3.0,True,True,5.046875,86.4375,0.1101694516782407,4365.78125,0.0,False
1,87,2016.0,0.0233333333333333,0,19,22,7,0,2880,23,35,97,3.0,True,True,5.03125,86.4375,0.1095167824074073,4315.578125,0.0,False
3,87,8409.0,0.0973263888888888,0,21,22,7,0,6093,27,472,746,3.0,True,True,5.25,86.61666666666666,0.1166778549382715,4212.683333333333,0.0,False
2,87,22244.0,0.2574537037037037,0,3,23,7,1,6093,27,472,746,3.0,True,True,5.266666666666667,86.61666666666666,0.1183817515432098,4212.683333333333,0.0,False
2,87,4027.0,0.0466087962962962,0,5,23,7,1,6093,27,472,746,3.0,True,True,5.213114754098361,86.62295081967213,0.1172051457194899,4243.508196721312,0.0,False
1,87,9720.0,0.1125,0,7,23,7,1,5625,18,5,3,1.0,True,True,5.145161290322581,86.62903225806451,0.1171292562724014,4265.790322580645,0.0,False
2,87,24514.0,0.2837268518518518,0,14,23,7,1,4122,43,649,861,2.0,True,True,5.161290322580645,86.62903225806451,0.1156416143966547,4267.887096774193,0.0032780585853211613,True
3,86,11946.0,0.1382638888888888,0,17,23,7,1,5625,18,315,560,2.0,True,True,5.126984126984127,86.61904761904762,0.1160006981187536,4289.428571428572,0.0,False
2,87,442.0,0.0051157407407407,0,17,23,7,1,6093,27,124,388,3.0,True,True,5.078125,86.625,0.1142681206597222,4317.609375,0.0,False
2,86,1720.0,0.0199074074074074,0,18,23,7,1,5625,18,192,321,1.0,True,True,5.030769230769231,86.61538461538461,0.1128164173789173,4337.723076923077,0.0,False
5,84,3858.0,0.0446527777777777,0,19,23,7,1,6093,27,35,97,3.0,True,True,4.923076923076923,86.56923076923077,0.1078386752136751,4387.153846153846,0.0,False
1,86,335.0,0.0038773148148148,0,19,23,7,1,5625,18,192,321,1.0,True,True,4.863636363636363,86.56060606060606,0.1062635030864197,4405.909090909091,0.0,False
3,87,4627.0,0.0535532407407407,0,20,23,7,1,3992,5,1023,3102,2.0,True,True,4.938461538461539,86.55384615384615,0.1077318376068375,4385.153846153846,0.0,False
1,86,530.0,0.0061342592592592,0,21,23,7,1,5625,18,6,11,1.0,True,True,4.878787878787879,86.54545454545455,0.106192480359147,4403.939393939394,0.0,False
1,86,2553.0,0.0295486111111111,0,21,23,7,1,5625,18,1,1,1.0,True,True,4.82089552238806,86.53731343283582,0.1050485420121613,4422.164179104478,0.0,False
4,85,3923.0,0.0454050925925925,0,22,23,7,1,6093,27,35,97,3.0,True,True,4.850746268656716,86.61194029850746,0.1050260848535102,4422.164179104478,0.0,False
2,87,1099.0,0.0127199074074074,0,23,23,7,1,6093,27,472,746,3.0,True,True,4.8088235294117645,86.61764705882354,0.1036686410675381,4446.735294117647,0.0,False
1,86,28654.0,0.3316435185185185,0,7,24,7,2,5625,18,1,1,1.0,True,True,4.735294117647059,86.6029411764706,0.1070435049019607,4446.735294117647,0.05222724719931424,True
4,86,3376.0,0.039074074074074,0,8,24,7,2,3992,5,1023,3102,2.0,True,True,4.72463768115942,86.59420289855072,0.1060584406870638,4440.144927536232,0.0,False
22,86,7396.0,0.0856018518518518,0,10,24,7,2,2880,23,1023,3102,2.0,True,True,4.971428571428572,86.58571428571429,0.1057662037037036,4417.857142857143,0.1527777777777778,True
6,86,5971.0,0.0691087962962963,0,11,24,7,2,4122,43,1023,3102,2.0,True,True,5.0285714285714285,86.57142857142857,0.1000667989417989,4389.7,0.0,False
1,86,8742.0,0.1011805555555555,0,14,24,7,2,375,39,649,861,2.0,True,True,4.971830985915493,86.56338028169014,0.1000824856546687,4333.154929577465,0.0,False
1,86,1429.0,0.0165393518518518,0,14,24,7,2,4122,43,649,861,2.0,True,True,4.916666666666667,86.55555555555556,0.0989221643518518,4330.222222222223,0.0,False
2,86,1306.0,0.0151157407407407,0,14,24,7,2,6093,27,421,1818,4.0,True,True,4.930555555555555,86.54166666666667,0.0973072595164608,4336.722222222223,0.0,False
31,86,3271.0,0.0378587962962962,0,15,24,7,2,3992,5,301,676,3.0,True,True,5.287671232876712,86.53424657534246,0.0964928970065956,4332.0,0.2777777777777778,True
4,87,1314.0,0.0152083333333333,0,16,24,7,2,2880,23,35,97,3.0,True,True,5.27027027027027,86.54054054054055,0.0953944569569569,4312.378378378378,0.0,False
1,86,9776.0,0.1131481481481481,0,18,24,7,2,5625,18,1,1,1.0,True,True,5.27027027027027,86.52702702702703,0.0957851601601601,4312.378378378378,0.0,False
1,87,771.0,0.0089236111111111,0,19,24,7,2,3992,5,472,746,3.0,True,True,5.213333333333333,86.53333333333333,0.0946270061728394,4308.106666666667,0.0,False
4,86,2915.0,0.0337384259259259,0,19,24,7,2,5625,18,192,321,1.0,True,True,5.197368421052632,86.52631578947368,0.0938258406432748,4325.434210526316,0.0,False
1,86,45959.0,0.5319328703703704,0,8,25,7,3,375,39,649,861,2.0,True,True,4.821917808219178,86.5068493150685,0.1004130200405885,4315.356164383562,0.25683249091070326,True
1,86,2376.0,0.0275,0,9,25,7,3,4122,43,649,861,2.0,True,True,4.77027027027027,86.5,0.0994277089589589,4312.743243243243,0.0,False
3,86,5835.0,0.0675347222222222,0,11,25,7,3,4122,43,1694,2342,2.0,True,True,4.746666666666667,86.49333333333334,0.0990024691358024,4310.2,0.0,False
2,86,5138.0,0.0594675925925925,0,12,25,7,3,375,39,649,861,2.0,True,True,4.7105263157894735,86.48684210526316,0.0984822733918128,4258.421052631579,0.0,False
4,86,658.0,0.0076157407407407,0,12,25,7,3,6093,27,1694,2342,2.0,True,True,4.701298701298701,86.48051948051948,0.0973021885521885,4282.2467532467535,0.0,False
1,86,3234.0,0.0374305555555555,0,13,25,7,3,375,39,649,861,2.0,True,True,4.653846153846154,86.47435897435898,0.0965346035137701,4232.153846153846,0.0,False
2,86,2463.0,0.0285069444444444,0,14,25,7,3,2880,23,164,812,2.0,True,True,4.620253164556962,86.46835443037975,0.0956734939052976,4215.037974683544,0.0,False
2,86,1493.0,0.0172800925925925,0,14,25,7,3,3992,5,137,541,2.0,True,True,4.5875,86.4625,0.0946935763888888,4212.25,0.0,False
1,86,15.0,0.0001736111111111,0,14,25,7,3,1461,58,137,541,2.0,True,True,4.54320987654321,86.45679012345678,0.0935266632373113,4178.283950617284,0.0,False
2,86,112.0,0.0012962962962962,0,14,25,7,3,958,9,137,541,2.0,True,True,4.512195121951219,86.45121951219512,0.0924019026648599,4139.012195121952,0.0,False
9,86,417.0,0.0048263888888888,0,14,25,7,3,958,9,137,541,2.0,True,True,4.566265060240964,86.44578313253012,0.0913467759928603,4100.686746987952,0.0,False
1,86,22408.0,0.2593518518518518,0,21,25,7,3,5625,18,1,1,1.0,True,True,4.652777777777778,86.34722222222223,0.0973382844650205,4199.083333333333,0.0,False
