files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr,anomaly_score_zscore,is_anomaly_zscore
1,34,1000.0,0.011574074074074,0,21,29,3,1,1461,58,3,4,1.0,True,True,5.974358974358975,33.8974358974359,0.181721866096866,3610.25641025641,0.0,False,0.9031528959470347,False
23,34,8251.0,0.0954976851851851,0,23,29,3,1,4122,43,928,4418,3.0,True,True,6.435897435897436,33.8974358974359,0.1805813746438746,3642.102564102564,0.16666666666666666,True,0.7812211511902991,False
1,34,5504.0,0.0637037037037037,0,0,30,3,2,6093,27,928,4418,3.0,True,True,6.435897435897436,33.8974358974359,0.1807208570750237,3654.102564102564,0.0,False,0.7968386175490152,False
8,34,59004.0,0.6829166666666666,0,17,30,3,2,2880,23,15,30,2.0,True,True,6.864864864864865,33.891891891891895,0.1892917917917917,3627.486486486487,0.4110697289468239,True,0.8801834208728296,False
8,34,0.0,0.0,0,17,30,3,2,2880,23,15,30,2.0,True,True,6.894736842105263,33.89473684210526,0.1843104288499025,3607.815789473684,0.0,False,0.6726194670852446,False
2,34,13677.0,0.1582986111111111,0,21,30,3,2,348,44,193,274,3.0,True,True,6.918918918918919,33.891891891891895,0.1908649274274274,3524.162162162162,0.0,False,0.798203790586418,False
1,34,1151.0,0.0133217592592592,0,21,30,3,2,5625,18,193,274,3.0,True,True,6.7631578947368425,33.89473684210526,0.1861927387914229,3579.4473684210525,0.0,False,0.7060741918208026,False
14,34,2880.0,0.0333333333333333,0,22,30,3,2,4122,43,928,4418,3.0,True,True,6.948717948717949,33.8974358974359,0.1822732668566001,3593.358974358974,0.041666666666666664,True,0.7702053198857591,False
6,34,479.0,0.0055439814814814,0,22,30,3,2,4122,43,928,4418,3.0,True,True,6.925,33.9,0.1778550347222222,3606.575,0.0,False,0.7655302536681797,False
6,34,13724.0,0.1588425925925926,0,2,31,3,3,4122,43,715,1024,2.0,True,True,6.902439024390244,33.90243902439025,0.1773913166214995,3619.146341463416,0.0,False,0.6628803802645035,False
1,34,1605.0,0.0185763888888888,0,2,31,3,3,5625,18,13,35,3.0,True,True,6.761904761904762,33.904761904761905,0.1736100088183421,3666.904761904762,0.0,False,0.7760037962930793,False
1,34,11924.0,0.1380092592592592,0,5,31,3,3,3992,5,535,44,2.0,True,True,6.627906976744186,33.906976744186046,0.1727820844099913,3674.4651162790697,0.0,False,0.6552822179509374,False
2,34,6424.0,0.0743518518518518,0,7,31,3,3,4122,43,15,30,2.0,True,True,6.5227272727272725,33.90909090909091,0.1705450336700336,3684.636363636364,0.0,False,0.6930992970484133,False
1,34,1631.0,0.0188773148148148,0,8,31,3,3,4122,43,15,30,2.0,True,True,6.4,33.91111111111111,0.1671746399176954,3694.3555555555554,0.0,False,0.7094759573137542,False
1,34,21355.0,0.2471643518518518,0,14,31,3,3,5625,18,1,1,1.0,True,True,6.377777777777778,33.91111111111111,0.1598716563786008,3730.6444444444446,0.0,False,0.6840472415550007,False
10,34,900.0,0.0104166666666666,0,14,31,3,3,4122,43,649,861,2.0,True,True,6.456521739130435,33.91304347826087,0.1566226348631239,3739.152173913044,0.0,False,0.5658297566731809,False
7,34,16237.0,0.1879282407407407,0,18,31,3,3,2880,23,928,4418,3.0,True,True,6.478260869565218,33.91304347826087,0.1539293981481481,3770.0,0.0,False,0.6626694190709725,False
2,32,9501.0,0.1099652777777777,0,21,31,3,3,5625,18,61,66,1.0,True,True,6.681818181818182,33.86363636363637,0.1604955808080807,3934.931818181818,0.0,False,0.6460126226725886,False
1,34,7713.0,0.0892708333333333,0,23,31,3,3,5625,18,315,560,2.0,True,True,6.659090909090909,33.86363636363637,0.1592621527777777,3934.931818181818,0.0,False,0.6098829165301162,False
1,34,96.0,0.0011111111111111,0,23,31,3,3,5625,18,315,560,2.0,True,True,6.533333333333333,33.86666666666667,0.1557476851851851,3972.488888888889,0.0,False,0.6423074164937117,False
11,34,21900.0,0.2534722222222222,0,5,1,4,4,2880,23,715,1024,2.0,True,True,6.630434782608695,33.869565217391305,0.157872131642512,3948.739130434784,0.0,False,0.6258694158039666,False
9,34,22441.0,0.2597337962962963,0,12,1,4,4,6093,27,532,1152,2.0,True,True,6.680851063829787,33.87234042553192,0.1600394011032308,3994.36170212766,0.0,False,0.5588649051420128,False
2,34,42539.0,0.492349537037037,0,23,1,4,4,5625,18,61,66,1.0,True,True,7.238095238095238,33.857142857142854,0.1679726080246913,4190.380952380952,0.2163962046643611,True,0.8381028855116721,False
8,34,6287.0,0.0727662037037037,0,1,2,4,5,4122,43,715,1024,2.0,True,True,7.380952380952381,33.857142857142854,0.1670240850970017,4193.476190476191,0.0,False,0.6614994195494855,False
1,34,841.0,0.0097337962962962,0,1,2,4,5,4122,43,715,1024,2.0,True,True,7.232558139534884,33.86046511627907,0.163366171403962,4191.813953488372,0.0,False,0.6932470619825536,False
2,34,16068.0,0.1859722222222222,0,6,2,4,5,3992,5,535,44,2.0,True,True,7.255813953488372,33.86046511627907,0.1660965762273901,4153.837209302325,0.0,False,0.6602429599538439,False
1,34,95346.0,1.1035416666666666,0,8,3,4,6,3992,5,1694,2342,2.0,True,True,7.513513513513513,33.945945945945944,0.2003669294294294,3971.216216216216,0.8407584759540067,True,1.2481557337704121,True
5,34,75230.0,0.8707175925925926,0,5,4,4,0,4122,43,715,1024,2.0,True,True,7.447368421052632,33.94736842105263,0.2180077363547758,3975.184210526316,0.6029174425822471,True,0.9833754662155781,True
1,34,18324.0,0.2120833333333333,0,10,4,4,0,6093,27,1,1,1.0,True,True,7.282051282051282,33.94871794871795,0.2178558285849952,4029.48717948718,0.0,False,0.7290162424274489,False
2,34,26690.0,0.308912037037037,0,18,4,4,0,6093,27,611,1029,2.0,True,True,6.702702702702703,33.945945945945944,0.1924809184184184,4225.108108108108,0.02900594129644411,True,0.6341659849050548,False
8,21,5135.0,0.0594328703703703,0,19,4,4,0,3992,5,94,320,3.0,True,True,6.7368421052631575,33.60526315789474,0.1889796539961013,4218.973684210527,0.0,False,0.6803973381238033,False
5,34,3758.0,0.0434953703703703,0,20,4,4,0,5625,18,94,250,2.0,True,True,6.6923076923076925,33.61538461538461,0.1852492877492877,4255.025641025641,0.0,False,0.671118962911572,False
8,34,1568.0,0.0181481481481481,0,21,4,4,0,2880,23,611,1029,2.0,True,True,6.725,33.625,0.1810717592592592,4220.65,0.0,False,0.583593016308688,False
4,34,8873.0,0.1026967592592592,0,23,4,4,0,6093,27,611,1029,2.0,True,True,6.658536585365853,33.63414634146341,0.1791601738934055,4266.317073170731,0.0,False,0.5863788788834349,False
6,34,17676.0,0.2045833333333333,0,4,5,4,1,2880,23,715,1024,2.0,True,True,4.585365853658536,33.63414634146341,0.1754333220415537,4236.024390243902,0.0,False,0.6000851457225979,False
1,34,50288.0,0.582037037037037,0,18,5,4,1,5625,18,2,1,1.0,True,True,4.538461538461538,33.61538461538461,0.1815574548907882,4338.974358974359,0.30801631639620475,True,0.8619685028188993,False
1,34,419.0,0.004849537037037,0,18,5,4,1,5625,18,2,1,1.0,True,True,4.45,33.625,0.1771397569444444,4371.125,0.0,False,0.7013948824202481,False
12,21,5204.0,0.0602314814814814,0,19,5,4,1,3992,5,94,320,3.0,True,True,4.634146341463414,33.31707317073171,0.1742883355916892,4361.878048780488,0.013888888888888888,True,0.6746903851428493,False
1,34,71777.0,0.8307523148148148,0,15,6,4,2,5625,18,715,1024,2.0,True,True,4.444444444444445,33.22222222222222,0.2117621527777777,4470.361111111111,0.5620909816440542,True,0.8565895617781759,False
2,34,140.0,0.0016203703703703,0,15,6,4,2,348,44,715,1024,2.0,True,True,4.378378378378378,33.24324324324324,0.2060826451451451,4358.945945945946,0.0,False,0.6742950026759144,False
2,34,306.0,0.0035416666666666,0,16,6,4,2,6093,27,1694,2342,2.0,True,True,4.315789473684211,33.26315789473684,0.2007526193957114,4404.578947368421,0.0,False,0.6941094608486559,False
2,34,390.0,0.0045138888888888,0,16,6,4,2,1461,58,1694,2342,2.0,True,True,4.256410256410256,33.282051282051285,0.1957208570750237,4329.102564102564,0.0,False,0.8184729648924504,False
2,34,4015.0,0.0464699074074074,0,17,6,4,2,5625,18,1694,2342,2.0,True,True,4.2,33.3,0.1919895833333333,4361.5,0.0,False,0.6790289279089912,False
2,32,24912.0,0.2883333333333333,0,0,7,4,3,5625,18,61,66,1.0,True,True,3.742857142857143,33.142857142857146,0.2021286375661375,4574.5142857142855,0.007983801838550438,True,0.8187576926653559,False
36,34,49616.0,0.5742592592592592,0,13,7,4,3,3992,5,421,1818,4.0,True,True,5.032258064516129,33.03225806451613,0.2335517473118279,4584.419354838709,0.6472931630752861,True,0.8095449968482722,False
2,32,35707.0,0.4132754629629629,0,23,7,4,3,5625,18,61,66,1.0,True,True,5.230769230769231,32.84615384615385,0.2695201210826211,4547.692307692308,0.16803501199732634,True,0.8500602858637144,False
2,34,20254.0,0.2344212962962963,0,5,8,4,4,3992,5,535,44,2.0,True,True,5.111111111111111,32.888888888888886,0.2682201646090535,4527.111111111111,0.03122527633416884,True,0.7397028005538895,False
1,34,21847.0,0.2528587962962963,0,11,8,4,4,3992,5,535,44,2.0,True,True,4.7407407407407405,32.888888888888886,0.2681974451303155,4568.2962962962965,0.03120445208668347,True,0.7100505389887739,False
1,34,21727.0,0.2514699074074074,0,17,8,4,4,5625,18,47,257,1.0,True,True,4.444444444444445,32.888888888888886,0.2678913751714677,4550.962962962963,0.030923914111125834,True,0.7549059174519612,False
36,34,4123.0,0.0477199074074074,0,18,8,4,4,465,50,136,2114,2.0,True,True,5.571428571428571,32.92857142857143,0.2600281084656085,4405.035714285715,0.3709388137616203,True,0.822394344815933,False
36,34,3044.0,0.0352314814814814,0,19,8,4,4,3992,5,421,1818,4.0,True,True,6.620689655172414,32.96551724137931,0.2522765006385696,4390.793103448276,0.36383383562099986,True,0.6615405367178114,False
4,34,37621.0,0.4354282407407407,0,6,9,4,5,3992,5,535,44,2.0,True,True,6.851851851851852,32.888888888888886,0.2657998971193415,4350.222222222223,0.18725525671458307,True,0.8131579934492682,False
3,34,19360.0,0.224074074074074,0,11,9,4,5,2880,23,166,596,2.0,True,True,6.888888888888889,32.888888888888886,0.2672110768175583,4309.037037037037,0.03030036541755461,True,0.6610581666246729,False
1,34,855.0,0.0098958333333333,0,11,9,4,5,3992,5,3,17,5.0,True,True,6.678571428571429,32.92857142857143,0.2580212466931217,4297.714285714285,0.04965491751015481,True,0.75181101285558,False
1,34,6170.0,0.071412037037037,0,13,9,4,5,4122,43,166,596,2.0,True,True,6.482758620689655,32.96551724137931,0.2515864463601532,4291.6551724137935,0.015979122608042802,True,0.6233495283390259,False
13,34,1240.0,0.0143518518518518,0,13,9,4,5,5625,18,3,17,3.0,True,True,6.7,33.0,0.2436786265432098,4336.1,0.036508741269286556,True,0.7036292801531702,False
1,34,2511.0,0.0290625,0,14,9,4,5,6093,27,421,1818,4.0,True,True,6.516129032258065,33.03225806451613,0.2367555256869773,4392.774193548387,0.00238537927899673,True,0.5913217353527312,False
1,34,9594.0,0.1110416666666666,0,17,9,4,5,5625,18,3,17,3.0,True,True,6.34375,33.0625,0.2328269675925926,4431.28125,0.0,False,0.6680766998813988,False
9,34,8823.0,0.1021180555555555,0,19,9,4,5,2880,23,166,596,2.0,True,True,6.424242424242424,33.09090909090909,0.2288660914702581,4384.272727272727,0.0,False,0.6044651987148966,False
7,34,4113.0,0.0476041666666666,0,20,9,4,5,3992,5,535,44,2.0,True,True,6.441176470588236,33.11764705882353,0.2235348583877995,4372.735294117647,0.0,False,0.6405926692145205,False
1,34,53380.0,0.617824074074074,0,11,10,4,6,4122,43,1023,3102,2.0,True,True,6.441176470588236,33.11764705882353,0.2092490468409586,4376.558823529412,0.3445745026750614,True,0.8977194409131334,False
3,34,5795.0,0.0670717592592592,0,13,10,4,6,3992,5,1023,3102,2.0,True,True,6.342857142857143,33.142857142857146,0.2051868386243386,4365.571428571428,0.0,False,0.6798762441154739,False
2,34,5864.0,0.0678703703703703,0,14,10,4,6,6093,27,42,59,2.0,True,True,6.222222222222222,33.166666666666664,0.2013724922839506,4413.555555555556,0.0,False,0.6626220955552606,False
2,34,57775.0,0.6686921296296297,0,6,11,4,0,3992,5,535,44,2.0,True,True,6.138888888888889,33.166666666666664,0.1957606738683127,4409.944444444444,0.3965386775442642,True,0.8679635120733056,False
1,34,43977.0,0.5089930555555555,0,19,11,4,0,6093,27,166,596,2.0,True,True,6.257142857142857,33.142857142857146,0.2010109126984126,4361.857142857143,0.2333983624486418,True,0.767998401318336,False
1,34,1832.0,0.0212037037037037,0,19,11,4,0,5625,18,9,5,1.0,True,True,6.111111111111111,33.166666666666664,0.1960162680041152,4396.944444444444,0.0,False,0.6923512725625187,False
2,34,486.0,0.005625,0,19,11,4,0,4122,43,166,596,2.0,True,True,5.944444444444445,33.52777777777778,0.1945216049382716,4400.555555555556,0.0,False,0.6407112762553184,False
8,34,9704.0,0.1123148148148148,0,22,11,4,0,4122,43,611,1029,2.0,True,True,5.971428571428572,33.51428571428571,0.2015271164021164,4401.057142857143,0.0,False,0.5627453557805072,False
12,34,2816.0,0.0325925925925925,0,23,11,4,0,4122,43,611,1029,2.0,True,True,6.138888888888889,33.52777777777778,0.1968344907407407,4393.305555555556,0.013888888888888888,True,0.6089451286888843,False
68,34,1149.0,0.0132986111111111,0,23,11,4,0,4122,43,50,172,2.5,True,True,7.81081081081081,33.54054054054054,0.1918740615615615,4385.972972972973,0.7916666666666666,True,0.8057335536896312,False
7,34,1164.0,0.0134722222222222,0,23,11,4,0,465,50,136,2114,2.0,True,True,7.891891891891892,33.54054054054054,0.1894625875875875,4233.864864864865,0.0,False,0.7761246881716299,False
15,34,2922.0,0.0338194444444444,0,0,12,4,1,2880,23,611,1029,2.0,True,True,8.078947368421053,33.55263157894737,0.1853667153996101,4198.236842105263,0.05555555555555555,True,0.5875709794993204,False
3,34,17699.0,0.204849537037037,0,5,12,4,1,3992,5,535,44,2.0,True,True,8.0,33.55263157894737,0.1853737207602339,4227.5,0.0,False,0.6050889930881509,False
1,34,12600.0,0.1458333333333333,0,9,12,4,1,5625,18,1694,2342,2.0,True,True,7.82051282051282,33.56410256410256,0.1843598646723646,4263.333333333333,0.0,False,0.6526095898921533,False
1,34,8593.0,0.0994560185185185,0,11,12,4,1,5625,18,9,5,1.0,True,True,7.65,33.575,0.1822372685185184,4297.375,0.0,False,0.5962694236726884,False
11,34,7415.0,0.0858217592592592,0,13,12,4,1,6093,27,1023,3102,2.0,True,True,7.73170731707317,33.58536585365854,0.1798856707317072,4341.170731707317,0.0,False,0.5691125275204001,False
9,33,8910.0,0.103125,0,15,12,4,1,6093,27,611,1029,2.0,True,True,7.761904761904762,33.57142857142857,0.1780580357142857,4382.880952380952,0.0,False,0.46426034607746136,False
4,34,6467.0,0.074849537037037,0,17,12,4,1,2880,23,193,274,3.0,True,True,7.674418604651163,33.58139534883721,0.1756578380706287,4347.930232558139,0.0,False,0.5277683591106087,False
11,34,1225.0,0.0141782407407407,0,18,12,4,1,4122,43,3,17,5.0,True,True,7.75,33.59090909090909,0.1719878472222222,4342.795454545455,0.027777777777777776,True,0.6388444575118191,False
1,34,599.0,0.0069328703703703,0,18,12,4,1,5625,18,3,6,1.0,True,True,7.6,33.6,0.1683199588477366,4371.288888888889,0.0,False,0.638461009545694,False
1,34,2010.0,0.0232638888888888,0,18,12,4,1,5625,18,1,1,1.0,True,True,7.75,33.59090909090909,0.1593358059764309,4342.795454545455,0.0,False,0.6239110293630477,False
2,34,4267.0,0.049386574074074,0,19,12,4,1,348,44,193,274,3.0,True,True,7.622222222222222,33.6,0.1568924897119341,4254.022222222222,0.0,False,0.6737219036456892,False
1,34,545.0,0.0063078703703703,0,20,12,4,1,6093,27,166,596,2.0,True,True,7.377777777777778,33.888888888888886,0.1556941872427983,4300.711111111111,0.0,False,0.5765668735783838,False
1,34,584.0,0.0067592592592592,0,20,12,4,1,5625,18,9,5,1.0,True,True,7.239130434782608,33.891304347826086,0.1524564714170692,4329.5,0.0,False,0.6339677444974157,False
1,34,2539.0,0.029386574074074,0,21,12,4,1,5625,18,9,5,1.0,True,True,7.1063829787234045,33.8936170212766,0.1498379629629629,4357.063829787234,0.0,False,0.6316474322932356,False
1,34,2528.0,0.0292592592592592,0,21,12,4,1,3992,5,193,274,3.0,True,True,6.979166666666667,33.895833333333336,0.1473259066358024,4349.458333333333,0.0,False,0.5930367736315216,False
22,34,1922.0,0.0222453703703703,0,22,12,4,1,2880,23,928,4418,3.0,True,True,7.285714285714286,33.89795918367347,0.1447732426303855,4319.469387755102,0.1527777777777778,True,0.6570859098534009,False
1,34,4109.0,0.0475578703703703,0,23,12,4,1,5625,18,9,5,1.0,True,True,7.16,33.9,0.1428289351851851,4345.58,0.0,False,0.6344021463536678,False
8,34,2482.0,0.0287268518518518,0,0,13,4,2,4122,43,928,4418,3.0,True,True,7.176470588235294,33.90196078431372,0.1405916394335511,4341.196078431372,0.0,False,0.6656476198100356,False
5,34,7478.0,0.0865509259259259,0,2,13,4,2,3992,5,535,44,2.0,True,True,7.134615384615385,33.90384615384615,0.1395523949430199,4334.4807692307695,0.0,False,0.5313723275993655,False
4,34,22024.0,0.2549074074074074,0,8,13,4,2,3992,5,1023,3102,2.0,True,True,7.075471698113208,33.905660377358494,0.1417289046121593,4328.018867924528,0.0,False,0.5927869818805402,False
1,34,17177.0,0.1988078703703703,0,13,13,4,2,1461,58,1023,3102,2.0,True,True,6.962962962962963,33.907407407407405,0.1427859224965706,4274.925925925926,0.0,False,0.6473672445521041,False
4,34,14657.0,0.1696412037037037,0,17,13,4,2,4122,43,611,1029,2.0,True,True,7.313725490196078,33.90196078431372,0.1380324074074073,4341.980392156863,0.0,False,0.4188439652368421,False
1,34,5402.0,0.0625231481481481,0,18,13,4,2,5625,18,136,2114,2.0,True,True,7.294117647058823,33.90196078431372,0.1383471768336964,4341.980392156863,0.0,False,0.48125844291647607,False
17,34,205.0,0.0023726851851851,0,18,13,4,2,2880,23,611,1029,2.0,True,True,7.480769230769231,33.90384615384615,0.1357322827635327,4313.865384615385,0.08333333333333333,True,0.44767130752490314,False
2,34,2.0,2.3148148148148147e-05,0,18,13,4,2,348,44,136,2114,2.0,True,True,7.377358490566038,33.905660377358494,0.1331717330538085,4239.037735849057,0.0,False,0.6055710937150386,False
3,34,4726.0,0.054699074074074,0,19,13,4,2,375,39,11,19,2.0,True,True,7.296296296296297,33.907407407407405,0.1317185356652949,4167.481481481482,0.0,False,0.6091984516500445,False
5,34,698.0,0.0080787037037037,0,20,13,4,2,6093,27,1023,3102,2.0,True,True,7.254545454545455,33.90909090909091,0.1294705387205386,4202.490909090909,0.0,False,0.5359230661271224,False
2,34,15855.0,0.1835069444444444,0,0,14,4,3,6093,27,611,1029,2.0,True,True,7.254545454545455,33.945454545454545,0.1275646043771043,4211.0,0.0,False,0.5024653958824091,False
1,34,27910.0,0.3230324074074074,0,8,14,4,3,5625,18,1694,2342,2.0,True,True,7.142857142857143,33.94642857142857,0.1310551008597883,4236.25,0.04343058141940827,True,0.6530627027511562,False
1,34,2275.0,0.0263310185185185,0,8,14,4,3,3992,5,1694,2342,2.0,True,True,7.035087719298246,33.94736842105263,0.1292178362573099,4231.964912280701,0.0,False,0.604269021681383,False
2,34,18741.0,0.2169097222222222,0,14,14,4,3,6093,27,1694,2342,2.0,True,True,6.43859649122807,33.94736842105263,0.1229485461338531,4268.824561403509,0.0,False,0.5407297091360274,False
1,34,9356.0,0.108287037037037,0,16,14,4,3,5625,18,1,1,1.0,True,True,6.344827586206897,33.94827586206897,0.1226957614942528,4292.206896551724,0.0,False,0.4844841511618937,False
3,34,1993.0,0.0230671296296296,0,17,14,4,3,1461,58,649,861,2.0,True,True,6.288135593220339,33.94915254237288,0.1210071406151914,4244.220338983051,0.0,False,0.5606042445354097,False
1,34,5472.0,0.0633333333333333,0,18,14,4,3,1461,58,928,4418,3.0,True,True,6.2,33.95,0.1200459104938271,4197.833333333333,0.0,False,0.6711272463494563,False
2,34,1991.0,0.0230439814814814,0,19,14,4,3,5625,18,715,1024,2.0,True,True,6.131147540983607,33.950819672131146,0.1184557149362477,4221.229508196721,0.0,False,0.45084616908855213,False
3,34,809.0,0.0093634259259259,0,19,14,4,3,3992,5,535,44,2.0,True,True,6.080645161290323,33.95161290322581,0.1166961618876941,4217.532258064516,0.0,False,0.4815547662165584,False
4,34,887.0,0.0102662037037037,0,19,14,4,3,1461,58,1023,3102,2.0,False,True,6.047619047619048,33.95238095238095,0.1150067974720752,4173.777777777777,0.0,False,0.6591292335236827,False
1,32,6978.0,0.0807638888888888,0,21,14,4,3,5625,18,61,66,1.0,True,True,5.96875,33.921875,0.1144717520254629,4196.453125,0.0,False,0.5306782695938419,False
1,32,1003.0,0.0116087962962962,0,22,14,4,3,5625,18,61,66,1.0,True,True,5.892307692307693,33.89230769230769,0.1128892450142449,4218.430769230769,0.0,False,0.5755656182196173,False
1,34,6438.0,0.0745138888888889,0,23,14,4,3,5625,18,2,1,1.0,True,True,5.818181818181818,33.89393939393939,0.1123078002244668,4239.742424242424,0.0,False,0.5649338761205499,False
3,34,8271.0,0.0957291666666666,0,2,15,4,4,6093,27,715,1024,2.0,True,True,5.833333333333333,33.92424242424242,0.107496492704826,4246.833333333333,0.0,False,0.5170192351826097,False
3,34,5011.0,0.0579976851851851,0,3,15,4,4,3992,5,535,44,2.0,True,True,5.791044776119403,33.92537313432836,0.106757704532891,4243.0298507462685,0.0,False,0.557672435118206,False
5,34,50676.0,0.5865277777777778,0,17,15,4,4,2880,23,3,17,5.0,True,True,5.984615384615385,33.92307692307692,0.1077006766381766,4208.523076923077,0.34038160267210554,True,0.7134509627657486,False
1,34,2522.0,0.0291898148148148,0,18,15,4,4,1461,58,715,1024,2.0,True,True,5.909090909090909,33.92424242424242,0.1065111181257014,4166.893939393939,0.0,False,0.6035549767935542,False
19,34,239.0,0.0027662037037037,0,18,15,4,4,4122,43,928,4418,3.0,True,True,6.104477611940299,33.92537313432836,0.1049626865671641,4166.223880597015,0.1111111111111111,True,0.610403917803383,False
1,34,5899.0,0.0682754629629629,0,20,15,4,4,958,9,715,1024,2.0,True,True,5.121212121212121,33.92424242424242,0.106330667789001,4176.333333333333,0.0,False,0.56643691192376,False
3,34,3534.0,0.0409027777777777,0,21,15,4,4,3992,5,535,44,2.0,True,True,5.08955223880597,33.92537313432836,0.1053541321171918,4173.582089552238,0.0,False,0.5254955259472781,False
1,34,7487.0,0.0866550925925925,0,23,15,4,4,5625,18,2,1,1.0,True,True,5.029411764705882,33.9264705882353,0.10507914624183,4194.926470588235,0.0,False,0.5959337471916443,False
7,34,2846.0,0.0329398148148148,0,23,15,4,4,4122,43,611,1029,2.0,True,True,5.057971014492754,33.927536231884055,0.1040336486849167,4193.869565217391,0.0,False,0.5007123830724837,False
4,26,263.0,0.0030439814814814,0,23,15,4,4,2880,23,715,1024,2.0,True,True,5.042857142857143,33.81428571428572,0.1025909391534391,4175.1,0.0,False,0.5219800911505833,False
16,33,5431.0,0.0628587962962963,0,1,16,4,5,4122,43,715,1024,2.0,True,True,5.197183098591549,33.80281690140845,0.1020313315075638,4174.352112676056,0.06944444444444445,True,0.5882595235866462,False
3,34,13466.0,0.1558564814814814,0,5,16,4,5,6093,27,421,1818,4.0,True,True,5.166666666666667,33.80555555555556,0.1027789030349794,4201.0,0.0,False,0.5320400083660314,False
2,34,100723.0,1.1657754629629629,0,9,17,4,6,5625,18,1694,2342,2.0,True,True,5.21875,33.78125,0.1175135633680555,4201.5,0.9043333037746445,True,1.137567133632803,True
2,34,80616.0,0.9330555555555556,0,7,18,4,0,6093,27,421,1818,4.0,True,True,5.377049180327869,33.77049180327869,0.1152863160291438,4209.672131147541,0.6665986816824807,True,0.8756216158699571,True
1,34,7130.0,0.0825231481481481,0,9,18,4,0,5625,18,2,1,1.0,True,True,5.306451612903226,33.774193548387096,0.1147578778375149,4232.5,0.0,False,0.6088938520082687,False
1,34,230.0,0.002662037037037,0,9,18,4,0,5625,18,2,1,1.0,True,True,5.238095238095238,33.77777777777778,0.1129785787771898,4254.603174603175,0.0,False,0.6504782066040744,False
1,34,19224.0,0.2225,0,14,18,4,0,5625,18,1,1,1.0,True,True,5.171875,33.78125,0.1146898509837962,4276.015625,0.0,False,0.6068733641235444,False
13,34,3600.0,0.0416666666666666,0,15,18,4,0,1461,58,928,4418,3.0,True,True,5.292307692307692,33.784615384615385,0.1135664173789173,4232.707692307692,0.027777777777777776,True,0.7464129010215077,False
1,34,1819.0,0.0210532407407407,0,16,18,4,0,3992,5,75,344,3.0,True,True,5.227272727272728,33.78787878787879,0.1121647025813692,4229.060606060606,0.0,False,0.582117212941773,False
53,34,1744.0,0.0201851851851851,0,16,18,4,0,4122,43,928,4418,3.0,True,True,5.940298507462686,33.791044776119406,0.1107918739635157,4227.462686567164,0.5833333333333334,True,0.6933953038122769,False
1,34,2478.0,0.0286805555555555,0,17,18,4,0,1461,58,715,1024,2.0,True,True,5.867647058823529,33.794117647058826,0.1095843545751633,4186.779411764706,0.0,False,0.6372588194398995,False
5,34,301.0,0.0034837962962962,0,17,18,4,0,4122,43,611,1029,2.0,True,True,5.855072463768116,33.79710144927536,0.108046665324745,4185.840579710145,0.0,False,0.4938748914456994,False
4,34,15104.0,0.1748148148148148,0,21,18,4,0,2880,23,611,1029,2.0,True,True,6.029850746268656,33.791044776119406,0.1058837755666113,4117.358208955224,0.0,False,0.475097619449843,False
4,34,53.0,0.0006134259259259,0,21,18,4,0,4122,43,611,1029,2.0,True,True,6.0,33.794117647058826,0.1043356821895424,4117.426470588235,0.0,False,0.524712108251975,False
8,34,6404.0,0.0741203703703703,0,23,18,4,0,4122,43,928,4418,3.0,True,True,4.96969696969697,33.78787878787879,0.1062233445566778,4117.287878787879,0.0,False,0.6493974052032465,False
2,34,43284.0,0.5009722222222223,0,11,19,4,1,5625,18,649,861,2.0,True,True,4.887096774193548,33.774193548387096,0.1131335872162484,4173.854838709677,0.22520469391977777,True,0.629193857131543,False
21,34,12042.0,0.139375,0,15,19,4,1,4122,43,928,4418,3.0,True,True,5.048387096774194,33.774193548387096,0.1139973491636797,4142.064516129032,0.1388888888888889,True,0.5638789007534428,False
1,34,644.0,0.0074537037037037,0,15,19,4,1,6093,27,1,1,1.0,True,True,4.984126984126984,33.77777777777778,0.1123061801881246,4173.0317460317465,0.0,False,0.5673214018568072,False
7,34,1892.0,0.0218981481481481,0,15,19,4,1,3992,5,1023,3102,2.0,True,True,5.015625,33.78125,0.1108935546874999,4170.203125,0.0,False,0.5499781368933188,False
2,34,16001.0,0.1851967592592592,0,20,19,4,1,1461,58,611,1029,2.0,True,True,5.068965517241379,33.77586206896552,0.1207644875478927,4096.0,0.0,False,0.6093373050442626,False
11,34,33.0,0.0003819444444444,0,20,19,4,1,4122,43,928,4418,3.0,True,True,5.169491525423729,33.77966101694916,0.1187241054613935,4096.440677966101,0.0,False,0.6285054417104325,False
4,34,88.0,0.0010185185185185,0,20,19,4,1,6093,27,193,274,3.0,True,True,5.15,33.78333333333333,0.1167623456790123,4129.716666666666,0.0,False,0.553350025117653,False
1,34,13395.0,0.1550347222222222,0,0,20,4,2,1461,58,928,4418,3.0,True,True,5.071428571428571,33.767857142857146,0.1254565558862433,4026.732142857143,0.0,False,0.7817080146628121,False
